epaselect CZECH REPUBLIC PANDEMIC CORONAVIRUS COVID19,"Helpful art in Covid exhibition in Pragueepaselect epa08660614 A visitor looks at artworks displayed at 'Helpful art in Covid' exhibition in Prague, Czech Republic, 10 September 2020 .	 Stastny with his team created exhibition from artworks inspirated by COVID-19, which were created all over the world."
시위대 향해 경고 깃발 든 홍콩 경찰, 홍콩 경찰이 6일 입법회 선거 연기에 항의하는 시위대를 향해 경고 깃발을 들어 보이며 해산을 요구하고 있다.	 앞서 캐리 람 행정장관은 애초 이날로 예정됐던 입법회 의원 선거를 신종 코로나바이러스 감염증 확산을 명분으로 1년 뒤로 미룬다고 발표한 바 있다.
epaselect PAKISTAN PROTEST SHIITES,"Protest against killing of eleven coal minersepaselect epa08926181 Members of the Shiite Hazara community gather around coffins of victims as they refuse to bury them for the last five consecutive days, during a protest on the outskirts of Quetta, Balochistan province, Pakistan, 08 January 2021.	 At least 11 coal miners were killed in the Mach area of Balochistan on 03 January, after armed militants kidnapped them and took them to a nearby area before opening fire at close range."
"경찰에 체포된 홍콩 ""총선연기"" 항의 시위대", 홍콩 경찰이 6일 입법회 선거 연기에 항의하는 시위대를 체포해 감시하고 있다.
시위대에 마스크 씌워 연행하는 호주 경찰, 5일 호주 빅토리아주 주도 멜버른의 전쟁 박물관 앞에서 경찰이 시위대의 얼굴에 신종 코로나바이러스 감염증 예방 마스크를 씌우고 연행하고 있다.	 호주 당국이 코로나19 확산 방지를 위해 멜버른과 인근 지역을 두 달 간 봉쇄하자 이날 '자유의 날'을 기치로 내건 항의 시위가 벌어졌다.
"""세 손가락 경례"" 하는 태국 시위대", 태국 학생과 민주화 운동 활동가들이 28일 방콕의 삼란랏 경찰서 앞에서 독재에 대한 저항을 상징하는 '세 손가락 경례'를 하고 있다.	 이들은 경찰 소환으로 출두하는 민주화 운동 학생 지도자 15명과 함께 경찰서 앞까지 거리 행진을 벌였다.
"""세 아들 앞 흑인 피격"" 항의하는 미국 시위대", 미국 위스콘신주 커노샤에서 27일 '흑인 피격'에 항의하는 시위대가 거리 행진을 벌이고 있다.	 이곳에서는 지난 23일 비무장 흑인 남성 제이콥 블레이크가 어린 세 아들이 보는 앞에서 백인 경찰이 쏜 총에 맞아 중태에 빠지는 사건이 발생하면서 인종차별 규탄 시위가 재점화됐다.
"""위스콘신 흑인 피격"" 항의 시위대에 최루탄 쏘는 미국 경찰", 미국 위스콘신주 커노샤에서 24일 '흑인 피격'에 항의하는 시위대가 경찰이 쏜 최루탄을 피해 달아나고 있다.	 전날 이곳에서는 비무장 흑인 남성 제이콥 블레이크가 어린 세 아들이 보는 앞에서 백인 경찰이 쏜 총에 맞아 중태에 빠지는 사건이 발생했다.
미국 위스콘신 과격 시위에 불탄 차량들, 지난 23일 미국 위스콘신주 커노샤에서 비무장 흑인이 어린 세 아들 앞에서 백인 경찰의 총에 맞은 사건을 계기로 화염병이 등장하는 격렬한 시위가 벌어진 여파로 차량들이 무더기로 불에 탄 모습.
멸종위기종 푸른바다거북 풀어주는 인도네시아 해양경찰, 인도네시아 발리의 해양경찰이 5일 발리 섬 최남단 쿠타 해변에서 밀렵꾼들로부터 압수한 푸른바다거북 25마리를 바다로 돌려보내고 있다.	 열대나 아열대 해양에서 서식하는 푸른바다거북은 멸종위기종으로 지정돼 있다.
도로에서 대치하는 트럼프 찬ㆍ반 시위대, 미국 캘리포니아주 베벌리 힐스에서 22일 도널드 트럼프 대통령 지지 집회 참석자의 차량을 반트럼프 시위대가 최근 타계한 흑인 인권운동 지도자 존 루이스 의원의 사진을 들고 가로막고 있다.	 트럼프 지지자들은 경찰을 지지하고 인종차별 항의 시위를 규탄하는 집회를 매주 이곳에서 열고 있다.
대선 부정ㆍ경찰 가혹행위 규탄하는 벨라루스 시위대, 벨라루스 야권 지지자들이 18일 수도 민스크에서 대선 부정과 경찰 가혹행위를 규탄하는 집회를 벌이고 있다.	 알렉산드르 루카셴코 현 대통령이 갈수록 거세지는 압력에도 사임을 거부하자 야권은 전날 총파업을 촉구하고 나섰다.	 루카셴코 대통령은 지난 9일 대선에서 압도적인 승리를 거뒀으나 야권 지지자들은 투개표가 조작됐다며 대선 불복 집회와 시위를 이어가고 있다.
코로나19 봉쇄지역서 체온 측정하는 필리핀 경찰, 신종 코로나바이러스 감염증 재확산으로 필리핀 마닐라와 주변 지역에 봉쇄령이 다시 내려진 가운데 라스 피냐스의 한 검문소에서 4일 경찰이 오토바이 운전자들의 체온을 측정하고 있다.
UKRAINE IRAN AIRPLANE CRASH ANNIVERSARY,"The first anniversary of the Ukraine International Airlines plane crash near TehranRelatives, colleagues, and friends of crew members of the Ukraine International Airlines Flight PS752 which crashed near Tehran a year ago attend a commemorative ceremony in Kiev, Ukraine, 08 January 2021.	 A Ukrainian International Airlines passenger plane was downed by Iranian armed forces on 08 January 2020 near Tehran, killing all 176 people aboard, after allegedly mistaking it for an incoming missile."
대선 불복 시위 사망자 추모하는 벨라루스 시민들, 15일 벨라루스 수도 민스크에서 시민들이 지난 10일 대선 불복 시위에 가담해 경찰과 충돌하는 과정에서 목숨을 잃은 알렉산더 타라이코프스키를 추모하고 있다.
코로나19 격리 수칙 위반자 교육하는 필리핀 경찰, 필리핀 경찰이 12일 신종 코로나바이러스 감염증 격리 수칙 위반자들을 마닐라 케손시의 한 공원에 집결시킨 뒤 명단을 확보하고 격리 수칙에 대한 홍보 교육을 하고 있다.	 필리핀 '코로나19 방어 태스크 포스'에 따르면 지난 3월부터 이달까지 적발된 격리 수칙 위반자는 30여만명에 달한다.
시위대에 최루탄 쏘는 벨라루스 경찰," 벨라루스 경찰이 10일 민스크에서 대통령 선거 결과에 불복하는 시위대를 해산시키기 위해 최루탄을 터뜨리고 있다.	 장기집권 중인 알렉산드르 루카셴코 현 대통령은 전날 치른 대선에서 득표율 80%의 압도적 승리를 거뒀으며, 야권은 이를 인정하지 않고 개표 과정의 투명성에 의문을 제기하고 있다."
시위대 해산시키는 벨라루스 경찰, 벨라루스 대통령 선거일인 9일 수도 민스크에서 경찰이 투표 종료 후 벌어진 시위를 강제로 해산시키고 있다.	 1994년부터 26년간 벨라루스를 철권 통치해온 알렉산드르 루카셴코 현 대통령은 6연임을 위한 이번 대선에서도 승리했다.
홍콩 경찰이 출입 차단한 빈과일보 본사, 홍콩의 대표적 반중국 언론매체인 빈과일보의 본사 출입구에 10일 경찰이 설치한 저지선이 둘려 있다.	 이 신문사의 사주인 지미 라이는 홍콩에 대한 중국의 통제를 강화하기 위해 제정해 논란이 큰 국가보안법 위반 혐의로 이날 자택에서 체포됐다.
홍콩 법원에 출석하는 조슈아 웡, 홍콩 우산혁명의 주역인 조슈아 웡이 7일 홍콩 고등법원에 도착하고 있다.	 조슈아 웡은 경찰이 금지한 톈안먼 희생자 추도 집회에 참가했다는 이유로 전날 25명의 야권 인사들과 함께 무더기로 기소됐다.
"홍콩 ""국가안보공서"" 현판식 지키는 경찰", '홍콩 국가보안법' 시행을 전담할 국가안보공서 현판식이 8일 홍콩에서 열리는 동안 경찰이 식장을 둘러싼 장벽 앞에서 경계를 서고 있다.
코로나19 봉쇄지역 지키는 인도 경찰, 인도 보팔 시가 신종 코로나바이러스 감염증 확산을 막기 위해 봉쇄 기간을 10일 더 연장한 26일 경찰이 교통을 차단하고 경계를 서고 있다.	 인도는 코로나19 누적 확진자 수가 전 세계에서 미국ㆍ브라질에 이어 세 번째로 많다.
"""에드먼드 페터스 다리"" 건너는 존 루이스 의원 운구 마차", 미국 흑인 민권운동의 대부 존 루이스 하원의원의 시신을 담은 관이 26일 마차에 실려 장미꽃잎이 뿌려진 앨라배마 주 셀마의 '에드먼드 페터스 다리'를 건너고 있다.	 이 다리 위에서는 1965년 3월 루이스 의원을 비롯한 흑인 민권운동가들이 흑인들에 대한 투표권 보장을 요구하며 행진을 벌이다 백인 경찰에 폭력적인 진압을 당하는 '피의 일요일' 사건이 발생했다.
홍수지역 주민 대피시키는 중국 경찰, 중국 무장 경찰부대원들이 16일 충칭시 완저우의 홍수 피해 지역 주민들을 대피시키고 있다.	 중국에서는 7월 들어 내린 폭우로 23명이 죽거나 실종됐으며 2천만명의 이재민이 발생했다.
epaselect USA RIOTS CAPITOL AFTERMATH,"US Capitol after Congress certifies electoral college votesepaselect epa08925157 Fencing is erected outside the US Capitol, in Washington, DC, USA, 07 January 2021.	 Members of Congress certified the 2020 Electoral College in the early hours of 07 January following more than six hours of suspension on 06 January as a result of supporters of US President Donald J.	 Trump storming and rioting inside the US Capitol following a rally with the President on the National Mall."
시위대 체포하는 벨라루스 경찰, 벨라루스 경찰이 15일 민스크에서 야권 성향 인사의 대선 입후보가 거부된 데 항의하는 집회를 벌이던 시위대를 체포하고 있다.	 중앙선거관리위원회는 내달 9일 열릴 대선에 나서려던 금융인 출신 빅토르 바바리코와 첨단기술파크 대표 발레리 체프칼로 등 야권 성향 인사들의 후보 등록을 거부했다.
시위대에 물대포 쏘는 이스라엘 경찰, 이스라엘 경찰이 14일 예루살렘에 있는 베냐민 네타냐후 총리 관저 앞에서 시위대에게 물대포를 쏘고 있다.	 네타냐후 총리는 뇌물수수·배임·사기 등 부패 혐의를 받고 있으며 그가 기소된 이후 퇴진을 요구하는 시위가 이어지고 있다.
쓰레기 더미 쌓인 일본 폭우 피해 지역, 7일 일본 구마모토현 구마에서 경찰관들이 최근 내린 폭우로 쓰레기 더미가 쌓여 있는 주거지역을 지나고 있다.	 일본에서는 기록적인 폭우로 52명이 숨지고 12명이 실종됐다.
"""인종차별 상징"" 로버트 리 동상에 투영된 조지 플로이드 사진", 6일 미국 버지니아 주 리치몬드의 모뉴먼트 애비뉴에 있는 남부연합군 로버트 E.	 리 장군 기마상에 백인 경찰의 과잉 진압으로 숨진 조지 플로이드 사진이 투영되고 있다.
"""코로나19 봉쇄"" 아파트 지키는 호주 경찰", 10일 호주 멜버른 알프레드 거리에서 경찰이 신종 코로나바이러스 감염증 예방을 위해 봉쇄된 공영아파트를 지키고 있다.	 시 당국은 이곳 주민 53명이 코로나19 확진자로 판명되자 아파트 전체에 봉쇄령을 내렸다.
톈안먼 희생자 추모하는 홍콩 시민, 홍콩 시민이 톈안먼 민주화 시위 31주년 전날인 3일 라이치콕 교도소 근처에서 희생자를 추모하는 의미의 촛불을 들고 있다.	 홍콩 경찰은 신종 코로나바이러스 감염증 확산 방지를 위해 4일 진행될 예정이던 톈안먼 희생자 추도 집회를 30년 만에 처음으로 불허했다.
코로나19로 봉쇄된 호주 멜버른 아파트, 신종 코로나바이러스 감염증 확산으로 봉쇄 조치가 내려진 빅토리아주  멜버른의 한 아파트 앞에 6일 경찰과 의료진이 서 있다.	 빅토리아주 정부는 코로나19 확진자가 급증하자 멜버른 시내 9개 아파트를 봉쇄하는 비상조치를 취했다.
코로나19 재확산에 봉쇄된 호주 멜버른의 아파트, 호주 빅토리아주 경찰 차량이 6일 신종 코로나바이러스 감염증 확진자가 대거 발생해 봉쇄 조치가 내려진 멜버른의 한 아파트 주변에 서 있다.	 빅토리아 주정부는 코로나 19 확산 방지를 위해 멜버른의 9개 아파트 주민들을 자택에 격리하는 비상 조치를 취했다.
성조기 든 시위자 제지하는 홍콩 경찰, 홍콩 시민들이 4일 미국 독립기념일을 축하하는 행진을 벌이며 미국 총영사관 인근에 모여들자 현장에 배치된 경찰이 성조기를 들고 있는 한 여성을 제지하고 있다.
"""흑인 사망"" 항의 LA시청 대규모 집회 참석한 미국인들", 3일 미국 캘리포니아 주 로스앤젤레스 시청 근처에서 수천명이 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망한 사건에 항의하는 대규모 집회에 참여하고 있다.
epaselect POLAND WEATHER WINTER,"Snow in south-	eastern Polandepaselect epa08926052 An image taken with a drone shows the winter in the village of Wujskie, in the Bieszczady Mountains, in south-	eastern Poland, 08 January 2021.	 According to weather forecasters, snowfall should be expected throughout Poland.	 It will also get colder every day."
MIDEAST ISRAEL CORONAVIRUS PANDEMIC COVID19,"Israel enters full lockdownIsraeli police prevent Palestinians from gathering for the Friday prayer next to the Old city of Jerusalem due to the COVID-19 disease outbreak restrictions   during a full lockdown in Israel, 08 January 2021.	 Although Israel is one of the first countries to receive vaccines and has so far vaccinated one and a half million citizens, the rate of infection of the virus is rising drastically and Israel enter a full closure of two weeks."
엄마와 함께 기자회견 나온 플로이드의 6살 딸," 미국 백인 경찰의 가혹 행위로 숨진 흑인 조지 플로이드의 6살 딸 지아나가 플로이드의 친구이자 전 미국프로농구 선수 스티븐 잭슨, 엄마 록시 워싱턴과 함께 2일 플로이드가 숨진 미네소타 주 미니 회견장에 도착하고 있다."
"""흑인 생명도 중요하다"" 외치는 영국 런던 시위대", 3일 영국 런던에서 미국 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망한 데 항의하는 시위대가 '흑인의 생명도 중요하다'라고 쓰인 팻말을 들고 행진 하고 있다.
폭우로 침수된 노인요양시설 향하는 일본 구조대원들, 일본 자위대와 경찰대원들이 5일 구마모토현의 구마무라에서 고무보트를 이용해 하천 범람으로 침수된 한 노인요양시설로 이동하고 있다.	 현지의 노인요양시설에서는 17명이 심폐정지 상태에 빠진 채 발견됐다.
통행금지령 어긴 시위대 체포하는 미국 경찰, 3일 미국 뉴욕에서 경찰들이 전날 오후 8시 통행금지령이 내려진 이후에도 시위를 이어가던 '흑인 사망' 시위대를 체포하고 있다.
"""흑인 사망"" 시위 진압 준비하는 미국 경찰ㆍ주방위군", 2일 미국 조지아 주 애틀랜타에서 통행금지령이 내려진 이후에도 '흑인 사망' 시위가 이어지자 경찰과 주방위군이 진압 준비를 하고 있다.
경찰개혁 요구 밤생농성 하는 뉴욕 시위대, 29일 미국 뉴욕 시청 인근의 공원에 인종차별 규탄 시위대가 모여 있다.	 시위대 중 일부는 경찰개혁을 요구하며 밤샘 농성을 벌이고 있다.
"""퀴어 행진"" 도중 경찰과 충돌하는 미국 시위대", 28일 미국 뉴욕의 워싱턴 스퀘어 공원에서 인종차별을 규탄하고 성소수자의 인권을 촉구하며 벌인 거리행진 도중 시위대와 경찰이 충돌하고 있다.	 이날 행사는 성소수자 인권을 주창하며 벌인 거리행진 50주년을 기념해 인종차별 규탄 시위와 함께 열렸다.
"백악관 인근에서 경찰과 대치 중인 ""인종차별"" 항의 시위대", 24일 미국 워싱턴DC 백악관 인근의 '흑인 목숨도 소중하다 광장'에서 인종차별 항의 시위대가 경찰통제선을 사이에 두고 경찰을 향해 고함을 지르고 있다.
독일 슈투트가르트 폭동으로 파손된 경찰차, 호르스트 제호퍼 독일 내무장관이 22일 바덴-	뷔르템부르크주 슈투트가르트 도심의  폭동 현장을 방문해 파손된 경찰차를 살펴보고 있다.	 전날 새벽 슈투트가르트 도심에서 수백명이 일으킨 폭동으로 경찰 다수가 부상하고 상점들이 약탈을 당했다.
"""인종 차별 논란""에 반발하는 벨기에 경찰", 벨기에의 남녀 경찰관들이 19일 수도 브뤼셀의 법원 청사 팔레 드 쥐스티스 앞에서 경찰을 둘러싼 인종차별 논란에 항의하는 시위를 벌이고 있다.
NETHERLANDS GOVERNMENT CABINET,"Weekly cabinet meeting in Den HagueHugo de Jonge, Dutch Minister of Health, Welfare and Sport, speaks to the press at the Binnenhof in The Hague, The Netherlands, prior to the weekly cabinet meeting, 08 January 2021.	 The ministers discussed, among other things, the damning report of the parliamentary committee that investigated the supplement affair, a scandal in which thousands of parents were wrongly labeled fraudsters by government officials assessing claims for child benefit payments."
인종차별 항의 시위에 동참한 네덜란드 경찰관, 미국 백인 경찰의 가혹행위로 촉발된 인종차별 항의 시위가 전 세계로 번진 가운데 17일 네덜란드 푸르메렌트 리그워터파크에서 한 경찰관이 시위에 동참해 한쪽 무릎을 꿇고 주먹 쥔 손을 들고 있다.
경찰 개혁 행정명령 서명하는 트럼프 미국 대통령, 도널드 트럼프 미국 대통령이 16일 백악관 로즈가든에서 경찰개혁 행정명령에 서명하고 있다.
"""경찰 총격에 흑인 사망"" 분노한 애틀랜타 시위대", 경찰의 총격에 숨진 흑인 남성 레이샤드 브룩스 사건에 분노한 시위대가 14일 미국 조지아 주 애틀랜타에서 행진하며 불에 탄 사건 현장인 패스트푸드 식당 웬디스 매장 앞을 지나가고 있다.
코로나19 예방법 알려주는 인도네시아 경찰관, 인도네시아 발리 덴파사르의 경찰관이 2일 발리 전통 가면을 쓰고 시민들에게 신종 코로나바이러스 감염증 예방법을 알려주고 있다.
미국 백악관 근처에서 최루탄 공방 벌이는 경찰과 시위대, 미국 백인 경찰의 가혹 행위에 의한 흑인 남성 조지 플로이드 사망 사건에 항의하는 시위대 중 한명이 1일 워싱턴DC 백악관 근처에서 경찰이 쏜 최루탄을 다시 집어 경찰에 던지고 있다.
고속도로 점거한 인종차별 항의 미국 시위대, 미국 백인 경찰의 가혹행위로 촉발된 인종차별 규탄 시위대가 15일 워싱턴DC를 가로지르는 인터스테이트 395 고속도로에서 거리행진을 벌이고 있다.
"최루가스 피해 흩어지는 파리 ""인종차별 반대"" 시위대", 14일 프랑스 수도 파리에서 인종차별에 항의하는 시위대가 경찰의 최루가스를 피해 흩어지고 있다.	 플로이드 사망 사건으로 촉발된 반 인종차별 시위가 프랑스에서는 지난 2016년 경찰 체포 과정에서 질식해 숨진 흑인 청년 아다마 트라오레 사건과 맞물려 확산하고 있다.
"""시애틀 자치구""에 모인 시위 군중", 미국 시애틀 도심에 위치한 캐피톨 힐 지역의 경찰서 앞에서 13일 한 활동가가 확성기를 들고 군중을 상대로 연설하고 있다.	 시위대는 경찰이 관할 경찰서를 비워두고 철수하자 인근 여러 블록을 '자치구'로 선포했다.
"시애틀 ""자치구""에서 텐트 치고 농성하는 시위대", 미국 시애틀 도심의 관광명소인 캐피톨 힐 지역을 '자치구'로 선포한 시위대가 13일 경찰서 인근의 공원에 텐트를 치고 농성하고 있다.	 시애틀 경찰은 시위대가 점거한 해당 지역에서 철수하고 관할 경찰서도 비워놓았다.
런던의 인종차별 규탄 시위대, 미국 백인 경찰의 가혹행위로 촉발된 인종차별 규탄 시위가 전 세계로 번진 가운데 12일 영국 런던의 세노타프에서 시위대가 '흑인 목숨도 소중하다'는 문구를 들고 거리 행진을 벌이고 있다.
FRANCE POLITICS GOVERNMENT INDUSTRY SPACE,"Small satellite company Exotrail French Ecological Transition Minister Barbara Pompili, French Prime Minister Jean Castex, French Higher Education, Research and Innovation Minister Frederique Vidal and French Economy and Finance Minister Bruno Le Maire visit the offices of France-	based space company Exotrail, in the South of Paris suburban city of Massy, France, 08 January 2021.	 The company designs, develops, and operate mobility solutions allowing small satellite to move in space.	 Exotrail announced on December 16, 2020 the support of French Armament General Directorate, through the Defence Innovation Agency, to develop technologies allowing small satellites to operate in geostationary orbit.	  EPA/THOMAS COEX / POOL  MAXPPP OUT  EPA-"
플로이드 체포 모습 재현하는 미국 시위대, 10일 미국 캘리포니아 주 오클랜드에서 시위대가 백인 경찰의 가혹행위로 숨진 조지 플로이드의 체포 당시 모습처럼 두손을 뒤로 한 채 8분 46초간 땅에 엎드려 있다.
"""플로이드 추모"" 8분 46초간 무릎 꿇은 샌프란시스코 시장", 미국 캘리포니아 주 샌프란시스코의 첫 아프리카계 미국인 시장인 런던 브리드가 9일 시청에서 백인 경찰의 가혹 행위로 숨진 조지 플로이드를 추모하며 시위대와 함께 8분 46초간 무릎을 꿇고 있다.
경찰 가혹행위 희생자 이름으로 장식된 미국 LA 울타리, 9일 미국 캘리포니아 주 로스앤젤레스 실버 레이크에서 경찰 가혹행위 희생자 이름이 걸린 호수 주변 울타리 곁을 사람들이 걷고 있다.	 이 울타리에는 1991년 발생한 LA 폭동 당사자 로드니 킹 등 경찰 손에 숨진 비무장 흑인 100여명의 이름이 헝겊으로 새겨져 있다.
인종차별 반대 시위하는 스위스 시민들, 9일 스위스 제네바에서 수천 명의  시민들이 미국 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망한 사건에 항의하며 인종차별 반대 시위를 벌이고 있다.
"""흑인사망"" 평화시위하는 미국 시민들", 미국 시민들이 9일 매사추세츠 주 리비어에서 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망한 사건에 항의하는 평화 시위를 벌이며 리비어 비치 거리를 따라 행진하고 있다.
"""사회적 거리두기"" 지키며 인종차별 항의하는 미국 시위대", 미국 백인 경찰의 가혹행위를 규탄하는 시위대가 9일 캘리포니아 주 샌프란시스코 시청 앞에서 신종 코로나바이러스 감염증 확산 방지를 위해 서로 일정한 간격을 유지하며 한쪽 무릎을 꿇은 채 8분 46초간 침묵시위를 벌이고 있다.
플로이드 유해 도착 준비하는 장지 직원들, 8일 미국 텍사스 주 펄랜드의 휴스턴 메모리얼 가든 묘지에서 한 직원이 경찰의 가혹 행위로 숨진 흑인 남성 조지 플로이드의 유해가 안치될 공간을 정리하고 있다.
처칠 동상 낙서 지우는 청소부, 미국 백인 경찰의 가혹 행위로 촉발된 인종차별 항의 시위가 8일 영국 런던에서 벌어진 후 청소부가 윈스턴 처칠 전 총리 동상에 쓰인 낙서를 닦아내고 있다.
"""흑인 사망"" 항의 시위하는 이탈리아 시민들", 7일 이탈리아 페루자 시민들이 미국 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망한 사건에 항의하며 시위를 벌이고 있다.
고향의 추모식장에 들어선 플로이드의 영구, 백인 경찰의 가혹행위로 숨진 흑인 남성 조지 플로이드의 시신이 안치된 관이 6일 플로이드의 고향인 미국 노스캐롤라이나주 래퍼드의 추모식장 안으로 옮겨지고 있다.
SINGAPORE PANDEMIC CORONAVIRUS COVID19 VACCINATION,"Singapore's PM Lee receives the Pfizer-	BioNTech COVID-19 vaccineA handout photo made available by the Ministry of Communications and Information shows Singapore's Prime Minister Lee Hsien Loong showing his vaccination card after receiving the first dose of the Pfizer-	BioNTech COVID-19 vaccine at the Singapore General Hospital in Singapore, 08 January 2021.	 Lee Hsien Loong received the Covid-19 vaccine as the city-	state began a nationwide drive to vaccinate staff in public healthcare facilities."
"""흑인 사망"" 항의 시위대에 음식·마스크 나눠주는 시민들", 미국 일리노이 주 시카고 시민들이 4일 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망한 사건에 항의하는 시위대에 페이스트리와 마스크를 나눠주고 있다.
"통금 속 미국 ""흑인 사망"" 항의 연좌 농성", 미국 흑인 남성 조지 플로이드가 백인 경찰의 가혹 행위로 사망한 데 항의하는 시위대가 1일 통행금지령에도 불구하고 그가 강제 연행된 미네소타 주 미니애폴리스의 현장에서  연좌 농성을 이어가고 있다.
"미국 ""흑인 사망"" 시위 속 약탈당한 레고스토어", 미국 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망한 사건에 대한 항의 시위가 벌어진 1일 뉴욕 맨해튼의 약탈 당하는 레고 스토어 모습.
플로이드 임시 추모소에서 울먹이는 동생, 미국 미니애폴리스 경찰의 가혹 행위로 숨진 흑인 남성 조지 플로이드의 동생 테렌스 플로이드가 사건 발생 7일째인 1일 강제 연행이 이뤄졌던 현장에 마련된 임시 추모소에서 무릎을 꿇고 앉아 울먹이고 있다.
플로이드 임시 추모소 주변에 모인 군중, 흑인 남성 조지 플로이드가 경찰의 가혹 행위로 사망한 데 항의하는 미국 미니애폴리스 주민들이 사건 발생 7일째인 1일 강제 연행이 이뤄졌던 현장에 마련된 임시 추모소 주변에 모여 있다.
"뉴욕 타임스스퀘어에서 농성하는 ""흑인사망"" 시위대", 흑인 남성 조지 플로이드가 경찰의 가혹 행위로 숨진 사건에 항의하는 시위대가 1일 미국 뉴욕 타임스스퀘어에서 농성을 벌이고 있다.
스페인 업무복귀 근로자에게 마스크 무상 배포, 스페인 정부가 신종 코로나바이러스 감염증 확산세가 진정 기미를 보이자 비필수 인력의 출퇴근을 다시 허용한 가운데 14일 발렌시아에서 경찰이 한 근로자에게 마스크를 무상으로 나눠주고 있다.
"덴마크 미국대사관 앞의 ""흑인사망"" 항의 시위대", 덴마크 수도 코펜하겐의 미국대사관 앞에서 지난달 31일 미국 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망한 사건에 대한 항의 시위가 벌어지고 있다.
"미국 ""흑인사망"" 시위 속 약탈당한 뉴욕 명품매장", 미국 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망한 사건에 대한 항의 시위가 벌어진 뉴욕에서 1일 한 남성이 약탈로 파손된 소호 거리의 돌체앤가바나 매장을 바라보고 있다.
"미국 ""흑인사망"" 폭력 시위에 주의회 지키는 주방위군", 백인 경찰의 가혹 행위로 흑인 남성 조지 플로이드가 사망하면서 촉발된 폭력 시위가 미국 곳곳에서 엿새째 이어진 지난달 31일 미네소타 주 방위군이 미네소타 주도인 세인트폴의 주의회 의사당 앞에서 경계를 서고 있다.
TURKEY PROTEST BOGAZICI UNIVERSITY,"Student protest against Turkish President Erdogan's appointed rector at Bogazici University in IstanbulStudents walking to enter Bogazici University while Turkish riot police stand guard with barricades in front of Bogazici University after a demonstration against their new rector Melih Bulu, in Istanbul, Turkey, 08 January 2021.	 Turkish President Recep Tayyip Erdogan appointed a controversial party member as rector of Turkey's highly prestigious Bogazici University.	 Teachers and students at the Turkish school condemned the new rector's appointment as an undemocratic move, media reported.	 Bogazici University, overlooking the Bosphorus, was founded in 1863 and it has more than 15,000 students and six campuses on the European side of Istanbul."
"미국 백악관 앞에서 벌어진 ""흑인 사망"" 항의 시위", 29일 미국 수도 워싱턴DC 백악관 앞에서 미니애폴리스의 흑인 남성 조지 플로이드가 백인 경찰의 가혹 행위로 숨진 사건에 항의하는 시위가 벌어지고 있다.
미국 경찰의 흑인 가혹 행위에 분노한 이탈리아 시민들, 미국의 백인 경찰이 비무장 흑인 남성의 목을 눌러 숨지게 한 사건에 분노한 이탈리아 시민들이 28일 밀라노에 있는 미국 영사관 앞에서 '나는 숨 쉴 수가 없어요'라는 문구가 쓰인 마스크를 쓰고 시위를 벌이고 있다.
코로나19 공중 순찰하는 이탈리아 경찰, 이탈리아 전국에 신종 코로나바이러스 감염증 확산을 막기 위한 이동제한령이 발효되고 있는 가운데 12일 경찰관이 헬기를 타고 수도 로마에서 공중 순찰에 나서고 있다.
부활대축일 미사 동안 성베드로광장 접근 막는 경찰들, 12일 부활 대축일 미사가 진행된 바티칸 성베드로대성당 앞 광장이 텅 빈 가운데 경찰이 광장 주변에서 삼엄한 경비를 펼치고 있다.	 이날 부활절 미사는 신종 코로나바이러스 감염증 여파로 신자 참석 없이 온라인 생중계 방식으로 진행됐다.
"""흑인 살해 중단하라""…미국 경찰 규탄하는 밀라노 시민들", 미국의 백인 경찰이 비무장 흑인 남성의 목을 눌러 숨지게 한 사건에 분노한 이탈리아 시민들이 28일 밀라노에 있는 미국 영사관 앞에서 '흑인 살해 중단하라'는 등의 문구를 들고 시위를 벌이고 있다.
시위대 붙잡고 소지품 검사 하는 홍콩 경찰, 홍콩 경찰이 27일 코즈웨이 베이 지구에서 국가보안법 제정에 항의하는 시위 참가자들을 대거 붙잡아 둔 가운데 이들이 소지한 가방을 뒤지고 스마트폰을 살펴보고 있다.
시위대 향해 물대포 쏘는 홍콩 경찰, 중국 전국인민대표대회의 '홍콩 국가보안법' 제정 추진에 반발한 홍콩 시민들이 24일 번화가인 코즈웨이베이에서 시위를 벌이자 경찰이 시위대를 해산시키기 위해 물대포를 쏘고 있다.
코로나19 사망자 종이 관 옮기는 에콰도르 경찰·의료진, 에콰도르 경찰 및 의료진이 7일 키토 외곽 마을에서 신종 코로나바이러스 감염증 사망자를 안치할 종이 관을 옮기고 있다.
